age,height
47,68
18,68
23,62
37,63
23,67
28,65
41,69
29,68
26,65
51,69
28,63
19,65
18,59
39,63
55,67
30,65
29,63
26,60
22,70
22,75
36,66
26,70
27,71
37,71
36,72
18,72
30,74
33,75
36,63
35,70
66,72
27,63
25,66
20,68
34,67
29,70
26,61
35,75
27,70
28,69
36,65
37,72
25,69
30,71
30,63
27,70
24,66
23,70
36,67
26,70
32,67
31,74
30,70
27,68
25,64
27,68
35,71
29,64
25,72
63,65
21,65
29,63
23,63
23,59
28,65
29,64
45,74
22,69
35,66
43,65
23,71
28,63
38,70
22,61
24,73
38,66
29,75
40,63
28,64
65,64
22,64
22,69
28,63
32,66
32,64
30,64
40,63
33,63
46,68
29,61
24,64
24,72
25,67
24,66
26,66
30,64
29,67
25,63
31,66
25,60
31,67
22,66
24,61
32,65
26,66
23,67
30,60
36,66
31,66
45,63
46,61
36,66
25,60
24,76
28,60
23,71
63,60
29,66
25,62
33,65
39,68
26,66
43,64
26,63
25,67
68,64
53,68
24,66
45,64
32,63
52,66
38,64
21,60
30,64
24,65
42,68
44,61
27,62
48,69
19,61
23,63
34,66
29,69
25,60
29,62
32,63
29,69
26,69
27,63
34,65
29,64
31,62
46,66
60,67
27,65
42,68
25,69
23,61
50,59
22,72
53,65
33,61
54,65
32,66
24,63
28,70
29,67
28,69
22,63
25,63
25,59
27,63
26,60
56,72
28,71
26,65
29,70
46,68
29,72
24,70
49,67
33,63
40,73
33,73
35,66
43,63
49,72
38,72
26,69
34,63
27,74
28,67
35,69
31,73
27,70
26,69
52,72
23,70
33,65
57,71
29,61
25,72
64,67
22,71
22,69
43,69
39,69
45,73
34,67
22,73
22,67
34,63
38,73
26,72
31,70
30,69
41,65
29,64
31,70
37,66
31,72
24,66
25,69
21,69
29,68
28,71
21,69
19,68
27,72
23,68
43,71
41,73
41,70
19,72
23,70
23,70
31,71
22,69
31,76
20,68
27,70
24,60
22,70
30,70
23,69
29,67
47,72
27,64
24,76
45,70
33,68
29,64
25,71
23,69
26,67
33,72
21,73
22,72
24,66
47,71
29,65
25,67
29,70
25,73
24,66
30,69
31,74
25,66
23,70
33,76
31,70
34,66
21,64
31,74
27,72
29,73
27,73
33,72
28,68
25,74
25,74
28,68
21,67
27,69
31,69
25,67
32,70
30,72
28,74
34,62
37,65
25,73
26,65
46,71
46,67
40,66
28,64
28,74
27,69
35,69
20,65
36,71
25,72
33,68
26,77
33,63
30,64
65,64
24,64
24,68
25,68
25,65
27,61
29,66
29,74
38,68
26,67
27,68
23,64
24,73
18,73
40,67
46,70
31,70
37,63
25,66
23,66
27,72
25,71
21,60
22,69
28,60
24,76
31,70
22,66
32,67
50,74
27,65
23,67
30,68
41,68
27,74
63,63
35,62
25,70
24,65
24,70
25,61
26,73
22,67
53,71
31,68
23,73
22,64
36,65
25,73
32,69
31,66
29,69
27,63
42,67
34,79
26,71
35,70
32,71
29,67
23,67
33,70
24,68
22,71
37,68
35,73
31,69
32,70
32,63
56,64
28,70
27,64
32,69
22,71
28,71
29,72
33,65
36,71
32,69
23,67
40,65
41,68
49,72
23,69
34,62
29,73
28,71
36,64
26,61
39,66
20,68
30,72
38,64
28,70
22,69
26,66
23,61
32,69
30,75
28,78
25,69
32,71
28,67
30,69
24,72
25,72
22,70
26,71
25,66
26,64
49,60
40,69
35,64
27,68
47,66
42,63
43,65
35,68
42,65
34,64
24,67
43,66
26,71
34,72
41,69
31,65
27,69
67,68
21,68
44,68
34,65
26,69
46,65
52,66
51,70
42,68
34,63
37,64
37,70
24,64
24,70
22,66
27,72
36,64
26,70
30,68
25,75
24,70
40,67
30,70
31,62
34,70
41,61
28,64
37,72
21,67
30,64
32,60
21,70
32,67
35,65
29,70
25,68
28,71
28,70
39,65
36,70
31,71
31,68
25,64
22,70
23,69
36,69
32,70
21,64
39,64
28,70
52,66
33,70
30,74
27,73
44,72
32,73
33,68
30,69
43,69
25,66
47,69
34,77
32,67
27,70
25,64
26,72
32,66
34,71
29,75
45,73
62,74
31,74
43,73
33,69
68,73
28,74
32,64
26,67
34,68
65,71
61,63
24,76
31,74
36,67
38,69
28,71
30,73
21,66
29,63
51,69
31,73
29,67
26,71
41,66
32,71
23,76
23,60
25,69
24,72
34,73
35,69
28,72
30,64
23,69
69,74
29,64
46,72
23,65
18,67
32,65
42,79
65,64
40,74
41,67
37,66
30,70
35,70
21,70
32,64
26,65
31,67
24,71
26,71
28,61
29,64
27,64
29,62
30,64
21,64
22,66
20,69
32,65
20,61
34,69
23,65
25,67
22,68
25,64
24,69
38,73
39,69
21,61
35,65
23,65
22,65
23,63
40,66
25,68
31,67
22,61
33,64
25,71
32,64
36,71
37,63
32,65
24,67
30,67
32,69
32,72
28,69
24,73
22,69
48,67
25,71
32,62
27,68
31,71
27,67
35,64
27,68
20,69
24,66
31,67
28,69
33,70
22,69
34,70
27,64
30,68
23,69
30,67
39,72
36,63
28,69
25,62
31,67
32,71
23,74
23,68
26,67
41,70
23,67
27,67
48,60
21,68
25,73
23,67
27,65
27,67
25,72
29,71
30,70
32,72
23,63
24,76
28,66
29,69
68,69
32,70
29,75
24,73
20,62
20,70
23,65
23,60
19,69
43,73
37,65
29,69
29,69
41,66
26,70
23,70
37,73
31,60
33,64
31,68
57,68
33,64
38,69
51,67
37,69
37,70
34,66
27,68
27,74
30,72
27,68
57,66
36,65
26,69
49,72
26,71
39,69
28,71
27,66
37,67
30,69
29,68
29,76
49,64
31,77
32,70
25,63
33,68
51,74
40,72
34,69
58,71
33,64
22,70
32,67
46,63
19,72
29,71
32,70
25,72
22,63
34,67
31,70
52,63
49,64
45,68
26,64
29,68
31,70
32,64
44,66
52,68
26,70
25,74
21,70
34,68
27,63
28,73
28,70
25,73
36,74
31,67
34,66
28,67
26,63
59,71
30,71
50,65
32,61
26,72
34,73
50,69
39,64
39,67
49,68
31,72
42,65
29,66
25,65
49,73
26,71
25,64
26,71
55,67
52,69
28,73
50,63
49,70
31,71
27,65
56,66
31,67
41,65
52,72
48,70
22,63
21,68
35,63
34,73
23,72
57,65
65,70
28,72
27,72
57,66
29,68
33,71
40,69
34,64
51,67
42,72
50,73
51,63
23,71
37,62
25,70
47,69
58,66
56,66
31,72
38,66
20,66
20,67
58,67
30,67
30,68
22,74
59,69
48,67
29,70
28,69
28,71
35,63
31,70
32,71
19,69
22,76
26,68
26,68
25,65
25,69
26,65
36,66
22,68
25,69
36,72
24,74
39,72
46,69
25,72
30,70
28,66
28,67
34,69
28,62
27,73
26,71
28,60
41,66
32,61
32,73
45,73
32,69
35,70
29,69
27,70
26,75
30,68
63,67
27,62
26,63
39,69
22,63
22,65
29,65
33,69
27,70
32,67
31,67
31,71
31,64
27,70
20,69
22,61
32,66
22,74
24,64
30,67
27,71
18,70
23,65
56,65
23,68
42,62
30,66
31,70
31,61
42,66
34,68
25,68
31,73
24,63
24,69
28,67
31,67
35,67
30,70
25,66
43,59
29,64
29,66
26,70
21,69
32,69
27,64
27,65
33,64
48,64
26,70
33,69
27,65
35,67
20,69
26,67
18,62
25,67
28,69
21,64
37,69
23,67
29,65
21,67
21,68
23,70
31,65
24,59
25,60
27,63
29,70
25,62
28,65
25,67
29,69
29,65
23,61
28,67
43,72
44,67
22,67
27,62
29,69
23,68
26,68
26,67
26,68
21,73
26,64
24,68
24,69
21,65
31,74
27,64
21,66
28,72
26,73
19,68
26,72
28,68
29,66
49,67
49,68
31,75
24,66
23,66
28,66
19,64
26,67
41,60
38,72
25,72
37,66
37,68
34,69
24,71
26,70
24,67
31,66
23,60
23,68
34,70
29,72
32,70
29,69
46,61
30,68
41,68
24,60
36,70
32,69
36,70
29,66
24,71
25,63
28,62
26,71
31,64
39,75
27,72
35,72
20,74
28,65
30,72
44,69
26,68
24,68
19,67
45,72
24,65
19,62
31,61
28,69
22,62
25,66
29,71
30,71
39,67
25,76
28,72
28,73
54,62
48,69
31,62
49,67
25,71
41,68
29,73
48,69
32,71
40,62
34,70
22,69
34,70
23,71
52,69
36,70
20,60
24,75
36,74
29,73
32,69
29,73
25,71
27,66
20,68
25,64
30,70
28,70
38,66
42,65
50,70
22,68
35,67
29,67
29,73
43,72
28,66
34,70
31,71
33,72
35,69
36,68
26,67
25,75
34,69
34,68
37,73
29,64
37,73
23,64
41,71
29,70
38,69
21,67
32,74
55,66
30,66
28,61
25,66
31,62
36,69
41,63
28,69
23,75
49,66
26,72
32,68
27,66
36,74
45,70
41,68
32,74
27,68
29,66
29,67
27,71
25,74
23,70
29,69
27,66
26,64
26,72
33,70
25,74
27,67
26,75
44,67
37,74
31,69
58,65
34,72
35,60
25,75
36,64
42,69
25,68
25,74
25,75
33,73
31,70
22,67
30,66
40,66
44,72
65,64
31,63
31,70
33,70
27,70
38,63
28,65
40,67
38,68
37,73
27,74
23,72
26,71
26,63
53,67
26,72
21,66
18,70
29,64
32,71
28,69
20,68
23,67
34,73
32,71
51,68
35,74
36,67
30,70
23,71
39,73
37,68
22,71
29,69
56,72
26,71
59,68
32,76
27,72
36,71
24,66
29,74
27,68
35,72
66,66
24,70
26,73
30,62
28,67
30,70
24,67
27,72
22,68
40,69
38,74
26,72
37,63
33,71
26,66
45,65
36,75
30,62
24,68
31,65
32,68
23,71
32,67
37,62
26,65
22,69
33,68
25,64
28,65
51,70
28,66
28,74
24,71
35,69
27,72
28,75
30,70
28,74
24,69
24,73
24,71
27,67
27,60
45,67
35,64
23,67
63,63
27,69
24,64
31,75
26,71
26,75
39,67
44,70
38,73
19,66
30,75
20,72
22,71
26,69
26,70
49,70
48,76
42,68
32,67
43,72
47,64
28,72
27,71
53,62
60,71
23,66
30,66
26,71
26,62
24,67
31,62
41,64
30,62
64,66
37,67
34,72
45,71
20,70
26,62
35,66
59,60
27,71
49,67
26,72
27,63
28,71
22,63
29,74
44,72
32,73
36,72
28,70
24,75
40,70
26,78
33,65
26,79
51,66
22,74
46,71
25,72
55,67
27,74
23,72
21,60
18,69
29,69
28,69
29,72
29,72
32,69
21,72
23,70
29,70
30,68
32,72
34,67
40,67
23,69
26,69
22,68
26,72
27,69
27,72
28,63
28,70
20,70
40,62
21,63
30,64
41,67
22,63
25,65
24,67
29,63
56,64
39,64
25,62
26,69
32,68
26,63
30,62
22,65
31,65
29,68
47,71
25,63
41,71
31,66
22,64
43,65
19,68
40,69
36,67
31,74
37,75
46,60
24,63
26,70
22,64
41,74
38,72
50,70
30,70
23,73
24,70
36,70
38,74
28,64
27,66
53,64
30,68
32,72
34,72
43,67
33,70
23,66
27,72
22,64
31,69
24,66
26,72
26,72
29,71
29,68
27,73
30,67
32,71
31,67
33,66
25,66
26,66
25,73
32,69
57,73
52,62
26,65
32,70
26,65
30,72
25,64
22,65
38,72
35,70
29,71
35,68
31,65
28,60
24,64
25,70
29,68
27,70
28,61
32,71
31,64
28,62
24,70
26,72
28,72
29,64
22,76
26,74
48,67
23,62
29,67
36,72
26,66
30,67
25,64
24,62
24,65
24,62
24,66
27,63
30,70
23,65
29,74
50,60
63,69
31,70
49,64
25,69
61,66
25,70
30,73
22,76
27,71
38,70
28,69
29,66
47,69
26,70
60,63
26,63
25,71
18,63
24,63
31,72
23,72
34,68
66,64
21,71
28,67
20,76
37,70
28,70
19,65
30,67
23,66
27,69
25,67
29,66
35,63
31,72
47,66
21,72
31,67
24,66
20,72
27,72
57,67
46,62
30,70
24,72
24,69
28,68
29,66
25,68
30,66
34,66
34,74
45,72
23,69
30,73
24,71
29,72
28,69
45,69
23,69
20,66
45,70
34,63
25,69
25,66
29,67
33,68
24,74
23,73
27,75
36,69
23,67
37,70
35,65
27,70
24,70
26,72
32,73
24,68
34,70
31,70
24,69
35,71
25,66
29,67
31,69
22,71
30,69
19,69
18,59
22,67
34,65
25,69
22,65
28,61
33,67
30,62
29,64
26,67
24,65
20,72
22,64
30,77
56,60
37,70
30,70
27,67
24,67
27,62
29,70
25,69
42,62
26,63
30,71
31,71
19,64
24,68
28,67
26,62
42,63
51,66
44,73
33,65
25,70
42,62
26,62
33,67
24,66
30,69
35,65
39,63
23,71
25,68
28,70
29,72
22,69
29,69
21,68
40,76
30,69
24,65
42,67
19,72
22,68
31,75
27,70
33,63
23,70
22,64
33,71
39,60
20,65
25,62
28,71
30,69
21,62
19,67
33,69
33,67
23,69
23,64
25,65
21,62
42,64
23,65
32,68
30,69
29,64
24,71
20,73
27,71
31,71
34,63
37,74
29,65
39,66
30,62
21,65
39,73
25,64
22,76
40,65
23,63
32,76
35,66
32,66
28,69
27,65
27,74
25,74
23,72
24,66
26,73
19,71
25,70
26,70
50,67
19,65
28,64
24,70
28,69
28,65
23,69
49,70
32,69
28,68
20,66
47,74
26,68
31,67
41,63
35,68
29,67
33,69
57,65
57,65
37,67
27,74
28,69
23,71
27,70
33,66
29,68
36,71
29,69
25,72
27,68
28,77
27,73
28,69
21,69
26,63
27,72
49,64
26,70
22,66
43,70
32,70
44,73
46,71
32,69
22,68
28,72
54,70
22,69
27,68
51,66
18,71
27,68
25,65
25,69
56,66
54,69
29,64
29,66
20,67
53,65
27,64
26,71
23,72
25,63
28,64
43,71
26,67
29,75
39,68
23,67
60,62
58,79
21,68
27,68
24,67
20,65
18,64
35,61
30,67
49,63
30,68
32,72
28,68
19,66
26,65
18,66
25,73
22,71
19,68
24,64
26,63
26,66
21,66
31,63
21,62
33,67
22,64
24,67
32,63
35,61
36,60
53,68
28,67
32,69
53,70
28,70
31,71
34,70
38,69
27,74
38,71
31,71
48,62
29,68
19,73
42,69
39,69
32,67
26,66
31,64
31,71
27,72
31,74
33,65
66,66
30,76
25,64
29,63
43,71
25,62
30,61
32,67
33,62
28,62
29,65
29,65
41,62
21,60
40,68
34,64
32,69
28,71
42,71
28,71
30,70
38,73
38,67
30,69
19,66
48,69
28,72
30,73
43,72
42,70
42,69
19,70
44,72
27,71
52,69
33,69
40,63
49,70
39,70
25,66
30,73
25,76
29,69
27,73
33,73
20,65
24,69
25,73
30,67
23,67
32,63
25,70
24,56
27,70
43,68
20,67
63,65
63,73
30,66
48,69
32,67
31,69
35,68
31,64
35,65
33,69
27,71
26,72
37,71
27,72
33,67
42,63
24,66
29,68
26,72
32,64
53,66
27,62
29,75
27,67
33,74
45,66
30,69
34,70
22,67
27,59
30,61
27,71
31,71
40,72
35,65
23,62
24,65
56,60
27,63
35,64
23,67
63,69
52,68
22,72
57,62
50,73
35,64
34,64
31,76
67,65
30,67
23,68
42,66
68,73
40,72
27,75
23,66
37,70
26,69
36,75
33,74
27,76
48,67
22,74
29,72
66,66
29,69
31,70
23,72
28,68
22,65
23,62
39,69
27,70
23,68
34,62
43,61
26,65
41,69
37,65
25,65
23,70
23,67
27,67
27,72
23,69
32,68
27,69
28,63
22,80
23,66
65,72
23,67
26,66
27,69
39,68
40,69
34,68
48,68
57,61
43,67
27,67
22,69
26,70
26,69
31,68
31,64
42,63
22,72
26,63
24,74
36,63
22,69
30,62
34,70
30,63
34,68
25,64
25,67
25,71
49,71
23,73
38,65
27,60
24,71
57,67
26,68
33,69
56,63
39,63
30,68
23,63
62,65
42,67
24,73
58,64
54,69
31,69
60,65
60,69
36,69
61,68
22,68
61,65
33,68
24,66
22,63
27,62
43,63
38,72
40,69
38,67
26,64
49,72
26,69
29,66
26,68
51,73
25,70
21,72
52,68
29,70
33,69
27,72
30,69
34,70
21,64
28,71
50,69
48,72
39,71
24,74
40,70
52,69
45,70
34,72
33,69
41,71
22,66
46,61
40,71
28,71
27,74
24,72
44,70
27,70
29,68
52,69
29,70
52,72
35,72
25,75
27,70
28,74
29,70
25,73
24,65
59,66
51,74
28,70
35,65
24,71
20,66
22,72
33,61
52,71
20,62
22,66
44,68
37,68
24,70
38,65
25,61
20,71
24,72
48,68
27,64
28,70
33,74
24,72
30,76
22,74
25,70
38,65
28,75
29,70
26,74
31,66
27,67
21,74
25,66
46,71
31,68
25,70
20,72
26,72
20,66
24,66
25,69
33,64
39,67
50,71
21,76
27,72
26,64
21,69
29,70
19,68
30,70
35,71
30,70
23,72
31,67
28,67
27,64
44,69
31,67
42,69
24,69
26,65
61,66
37,73
32,68
24,67
31,72
28,73
25,65
24,72
43,70
26,65
25,72
37,68
20,64
29,66
25,61
30,74
38,69
41,77
42,62
35,68
28,66
32,68
29,71
23,73
36,65
22,66
31,72
49,66
27,72
24,73
26,74
29,70
33,66
25,65
36,70
33,67
38,68
24,73
25,69
35,75
28,66
24,68
22,66
31,65
35,63
25,69
61,66
46,66
36,65
31,66
48,68
41,66
34,70
24,71
49,64
47,66
28,63
29,64
37,62
24,72
55,65
32,65
23,72
45,69
32,62
22,59
38,69
24,73
52,69
27,71
26,73
22,72
39,64
63,63
28,72
22,60
36,60
28,68
42,71
61,65
33,63
32,68
23,70
36,64
29,67
46,68
28,68
24,67
31,72
30,71
28,61
29,60
24,66
26,66
41,69
54,65
55,62
25,69
24,72
37,72
28,72
34,68
26,60
51,71
28,75
37,67
24,71
32,74
24,71
30,66
56,66
30,64
53,62
46,71
60,73
26,68
19,62
33,70
39,72
29,72
33,64
33,66
29,70
22,72
28,72
35,72
47,70
34,72
25,71
27,67
40,76
42,66
20,69
25,68
25,69
33,69
47,73
67,66
28,71
21,65
28,72
41,64
26,62
23,74
32,69
34,70
30,68
46,72
56,63
31,67
28,71
29,66
42,73
24,60
28,71
29,67
46,72
29,70
34,76
20,70
36,70
25,71
26,69
26,70
38,69
44,68
33,73
28,73
34,71
32,67
24,71
32,73
23,69
33,72
26,70
26,68
24,74
22,74
29,69
29,69
50,66
27,71
27,71
60,71
55,67
30,64
61,63
36,69
35,62
35,66
20,61
42,72
21,65
20,62
38,60
27,70
58,71
26,69
27,68
24,70
29,68
24,66
27,70
44,68
24,61
24,67
24,71
24,67
28,63
25,72
34,72
23,70
26,71
38,72
27,71
33,72
37,72
29,72
41,74
40,74
27,73
25,68
25,72
25,64
25,74
23,76
29,72
37,74
25,71
24,73
24,61
29,67
39,72
31,75
26,72
28,70
28,72
32,72
37,68
47,75
25,67
21,63
19,73
37,65
30,61
32,70
19,71
28,71
40,63
37,68
36,70
60,71
37,62
27,68
41,64
37,67
48,66
54,71
35,71
26,67
49,69
46,72
27,70
32,71
45,64
40,65
36,65
58,66
39,62
26,70
31,74
61,63
32,71
27,62
25,72
36,64
29,65
23,66
30,64
36,70
36,64
29,73
23,71
24,68
41,67
32,69
45,70
32,69
27,69
23,65
32,70
27,74
33,74
31,68
37,69
29,75
33,72
25,67
28,72
27,65
30,71
26,67
47,72
22,68
29,72
26,71
24,76
25,72
24,73
29,68
25,72
43,72
32,71
24,69
20,68
19,69
26,67
32,68
32,69
38,67
40,69
24,68
25,72
30,70
28,65
32,71
52,70
31,67
37,60
50,75
23,65
38,71
27,72
27,75
35,73
42,71
39,66
34,73
21,67
57,65
30,74
32,76
24,66
42,62
63,68
31,68
21,65
28,66
31,65
25,67
26,62
30,74
23,66
31,66
30,62
41,67
51,66
28,67
31,67
27,70
39,64
34,68
30,66
59,72
32,71
24,73
35,69
29,66
26,65
25,66
38,64
24,63
27,66
26,73
20,63
31,64
30,68
31,65
29,67
25,68
30,64
25,69
29,71
26,66
22,63
23,68
35,65
37,60
27,64
30,59
26,67
26,67
27,66
31,70
36,66
32,74
32,61
31,61
27,63
31,65
30,67
48,67
26,63
21,60
37,62
21,63
37,69
32,65
30,62
31,64
28,65
22,66
31,67
37,68
29,62
28,66
40,67
43,68
25,71
29,72
33,69
59,66
41,69
48,69
29,72
39,68
34,71
43,76
40,63
24,73
23,75
24,66
43,65
24,67
26,67
27,64
27,69
35,72
34,66
37,61
40,66
23,64
37,73
30,72
52,66
37,64
26,63
28,64
28,69
25,66
26,64
45,68
35,64
33,68
35,73
24,70
29,70
31,70
39,66
48,64
29,62
29,72
23,66
24,76
30,68
44,65
33,72
29,62
27,70
34,67
23,74
24,72
48,71
33,66
26,68
31,70
27,68
26,71
26,63
51,68
28,63
48,66
41,64
34,67
28,74
43,61
36,70
32,76
57,64
32,63
23,74
53,62
59,60
46,70
25,66
21,74
44,67
55,64
37,65
54,69
36,71
65,70
37,65
42,64
28,68
23,68
19,61
24,65
25,66
28,67
32,72
25,67
41,67
31,64
58,65
27,65
28,72
45,62
28,73
36,79
24,70
31,65
55,72
37,64
27,60
41,67
33,72
45,68
31,70
23,66
30,68
47,65
24,60
28,64
29,64
28,65
60,65
24,67
37,68
24,66
29,69
41,66
35,67
30,63
28,63
46,67
41,67
41,66
39,63
27,62
28,63
36,65
27,65
25,64
33,64
29,58
25,67
20,67
39,66
41,61
37,70
31,64
30,67
22,70
27,62
27,72
32,66
26,60
42,65
37,67
39,64
25,74
61,63
40,68
38,64
58,67
31,64
40,62
37,65
30,67
28,74
24,70
23,63
34,75
23,71
40,73
40,74
23,69
27,72
33,74
27,72
23,74
29,68
30,67
37,78
29,70
32,72
26,71
34,69
37,72
42,68
26,67
26,69
41,67
57,75
25,69
40,75
34,70
26,73
27,71
28,68
24,72
34,71
28,67
29,73
58,69
32,66
31,69
27,76
21,64
63,62
57,74
41,68
36,67
36,79
45,69
26,67
26,73
43,70
24,70
29,67
34,70
33,73
37,70
37,75
25,69
24,77
31,77
26,72
24,70
37,75
24,72
40,70
24,71
36,70
37,69
22,72
25,73
32,75
40,73
30,66
26,69
30,71
30,71
35,73
24,71
24,70
35,68
28,72
31,68
25,66
28,68
38,67
25,72
32,71
28,75
34,65
26,74
27,73
27,77
37,62
24,73
35,66
55,67
40,70
28,72
32,69
24,71
24,72
34,64
27,79
23,73
26,70
31,60
42,68
25,72
32,66
29,71
29,68
25,70
25,69
32,72
23,65
40,65
28,63
28,69
30,68
43,62
34,75
32,70
39,77
41,66
42,74
27,72
51,76
27,70
22,66
28,71
31,66
29,67
38,74
26,75
36,65
32,68
30,73
55,70
25,70
22,68
18,72
54,67
52,60
21,72
31,61
22,62
41,65
42,62
27,64
31,71
48,66
32,71
50,68
36,68
28,68
46,69
22,75
26,67
44,66
42,73
44,75
37,74
61,75
21,73
29,69
32,67
45,72
45,71
34,65
31,68
38,63
52,67
35,64
43,66
27,67
26,71
41,66
32,66
27,69
32,72
28,70
36,68
29,71
40,67
18,65
66,63
66,67
26,73
27,67
22,70
29,63
23,71
27,73
28,75
29,74
29,67
30,69
23,62
47,65
36,70
39,69
60,64
26,69
61,69
33,72
58,61
30,72
27,75
29,70
62,73
22,68
27,68
24,67
35,66
26,65
32,66
28,62
25,68
45,64
34,68
38,66
45,62
58,65
24,70
27,68
41,67
31,66
26,68
21,71
45,75
31,65
44,66
42,67
36,62
24,67
44,66
35,69
33,64
31,70
42,66
65,65
26,70
34,60
23,75
37,70
42,65
48,65
39,65
31,68
28,68
45,68
50,68
22,67
53,69
24,64
27,60
26,74
32,71
35,67
39,62
26,87
28,65
24,69
42,70
31,62
27,64
40,69
32,72
32,71
55,72
27,73
31,63
25,68
33,67
24,66
39,70
26,72
29,73
33,65
41,75
26,66
27,71
25,69
54,70
27,67
60,69
40,64
28,67
34,69
28,67
42,73
28,72
25,74
38,68
22,65
25,70
42,70
22,64
40,68
29,73
28,71
22,73
45,71
23,65
35,67
38,61
26,66
26,66
30,73
26,70
25,68
25,76
36,66
30,61
27,73
35,67
28,72
39,73
42,71
46,63
36,60
31,72
27,72
34,66
28,72
28,68
25,68
66,66
35,67
47,70
28,65
